datetime,timestamp,current,voltage,soc,temperature
02:17.3,1684231337,49.59,372.68,92.35,27.61
02:17.4,1684231337,49.59,372.68,92.35,27.61
02:17.5,1684231338,49.67,372.68,92.35,27.61
02:17.7,1684231338,49.67,372.72,92.35,27.61
02:17.8,1684231338,49.67,372.72,92.35,27.61
02:17.9,1684231338,49.67,372.72,92.35,27.61
02:18.0,1684231338,49.67,372.72,92.35,27.61
02:18.0,1684231338,49.67,372.72,92.35,27.61
02:18.1,1684231338,49.67,372.72,92.35,27.61
02:18.3,1684231338,49.67,372.72,92.35,27.61
02:18.3,1684231338,49.28,372.72,92.35,27.61
02:18.4,1684231338,49.28,372.7,92.35,27.61
02:18.5,1684231339,49.28,372.7,92.35,27.61
02:18.6,1684231339,49.28,372.7,92.35,27.61
02:18.7,1684231339,49.28,372.7,92.35,27.61
02:18.8,1684231339,49.28,372.7,92.35,27.61
02:18.9,1684231339,49.28,372.7,92.36,27.61
02:19.0,1684231339,50.2,372.7,92.36,27.61
02:19.1,1684231339,50.2,372.68,92.36,27.61
02:19.2,1684231339,50.2,372.68,92.36,27.61
02:19.3,1684231339,50.2,372.68,92.36,27.61
02:19.4,1684231339,50.2,372.68,92.36,27.61
02:19.5,1684231340,50.2,372.68,92.36,27.61
02:19.6,1684231340,50.2,372.68,92.36,27.61
02:19.7,1684231340,50.2,372.68,92.36,27.61
02:19.8,1684231340,49.67,372.68,92.36,27.61
02:19.9,1684231340,49.67,372.74,92.36,27.61
02:20.0,1684231340,49.67,372.74,92.36,27.61
02:20.1,1684231340,49.67,372.74,92.36,27.61
02:20.2,1684231340,49.67,372.74,92.36,27.61
02:20.3,1684231340,49.67,372.74,92.36,27.61
02:20.4,1684231340,49.67,372.74,92.36,27.61
02:20.5,1684231341,49.67,372.74,92.36,27.61
02:20.6,1684231341,50.12,372.74,92.36,27.61
02:20.7,1684231341,50.12,372.74,92.36,27.61
02:20.8,1684231341,50.12,372.74,92.36,27.62
02:20.9,1684231341,50.12,372.74,92.36,27.62
02:21.0,1684231341,50.12,372.74,92.36,27.62
02:21.1,1684231341,50.12,372.74,92.37,27.62
02:21.2,1684231341,50.12,372.74,92.37,27.62
02:21.3,1684231341,49.46,372.74,92.37,27.62
02:21.4,1684231341,49.46,372.76,92.37,27.62
02:21.5,1684231342,49.46,372.76,92.37,27.62
02:21.6,1684231342,49.46,372.76,92.37,27.62
02:21.7,1684231342,49.46,372.76,92.37,27.62
02:21.8,1684231342,49.46,372.76,92.37,27.62
02:21.9,1684231342,49.46,372.76,92.37,27.62
02:22.0,1684231342,49.46,372.76,92.37,27.62
02:22.1,1684231342,49.28,372.76,92.37,27.62
02:22.2,1684231342,49.28,372.66,92.37,27.62
02:22.3,1684231342,49.28,372.66,92.37,27.62
02:22.4,1684231342,49.28,372.66,92.37,27.62
02:22.5,1684231342,49.28,372.66,92.37,27.62
02:22.6,1684231343,49.28,372.66,92.38,27.62
02:22.7,1684231343,49.28,372.66,92.38,27.62
02:22.8,1684231343,49.31,372.66,92.38,27.62
02:22.9,1684231343,49.31,372.64,92.38,27.62
02:23.0,1684231343,49.31,372.64,92.38,27.62
02:23.1,1684231343,49.31,372.64,92.38,27.62
02:23.2,1684231343,49.31,372.64,92.38,27.62
02:23.2,1684231343,49.31,372.64,92.38,27.62
02:23.4,1684231343,49.31,372.64,92.38,27.62
02:23.5,1684231343,49.31,372.64,92.38,27.62
02:23.6,1684231344,49.34,372.64,92.38,27.62
02:23.6,1684231344,49.34,372.66,92.38,27.62
02:23.8,1684231344,49.34,372.66,92.38,27.62
02:23.8,1684231344,49.34,372.66,92.38,27.62
02:23.9,1684231344,49.34,372.66,92.38,27.62
02:24.1,1684231344,49.34,372.66,92.38,27.62
02:24.1,1684231344,49.34,372.66,92.39,27.62
02:24.2,1684231344,49.34,372.66,92.39,27.62
02:24.3,1684231344,49.2,372.66,92.39,27.62
02:24.4,1684231344,49.2,372.74,92.39,27.62
02:24.5,1684231345,49.2,372.74,92.39,27.62
02:24.7,1684231345,49.2,372.74,92.39,27.62
02:24.8,1684231345,49.2,372.74,92.39,27.62
02:24.8,1684231345,49.2,372.74,92.39,27.62
02:24.9,1684231345,49.2,372.74,92.39,27.62
02:25.1,1684231345,49.31,372.74,92.39,27.62
02:25.2,1684231345,49.31,372.64,92.39,27.62
02:25.3,1684231345,49.31,372.64,92.39,27.62
02:25.4,1684231345,49.31,372.64,92.39,27.62
02:25.5,1684231345,49.31,372.64,92.39,27.62
02:25.6,1684231346,49.31,372.64,92.39,27.62
02:25.7,1684231346,49.31,372.64,92.4,27.62
02:25.8,1684231346,49.31,372.64,92.4,27.62
02:25.8,1684231346,49.25,372.64,92.4,27.62
02:26.0,1684231346,49.25,372.62,92.4,27.62
02:26.1,1684231346,49.25,372.62,92.4,27.62
02:26.1,1684231346,49.25,372.62,92.4,27.62
02:26.2,1684231346,49.25,372.62,92.4,27.62
02:26.3,1684231346,49.25,372.62,92.4,27.62
02:26.4,1684231346,49.25,372.62,92.4,27.62
02:26.6,1684231347,49.32,372.62,92.4,27.62
02:26.7,1684231347,49.32,372.74,92.4,27.62
02:26.7,1684231347,49.32,372.74,92.4,27.62
02:26.8,1684231347,49.32,372.74,92.4,27.62
02:26.9,1684231347,49.32,372.74,92.4,27.62
02:27.0,1684231347,49.32,372.74,92.4,27.62
02:27.1,1684231347,49.32,372.74,92.4,27.62
02:27.2,1684231347,49.32,372.74,92.4,27.62
02:27.3,1684231347,49.14,372.74,92.4,27.62
02:27.4,1684231347,49.14,372.76,92.4,27.62
02:27.6,1684231348,49.14,372.76,92.4,27.62
02:27.7,1684231348,49.14,372.76,92.4,27.62
02:27.7,1684231348,49.14,372.76,92.4,27.62
02:27.9,1684231348,49.14,372.76,92.41,27.62
02:28.0,1684231348,49.14,372.76,92.41,27.62
02:28.1,1684231348,49.78,372.76,92.41,27.62
02:28.2,1684231348,49.78,372.66,92.41,27.62
02:28.2,1684231348,49.78,372.66,92.41,27.62
02:28.3,1684231348,49.78,372.66,92.41,27.62
02:28.4,1684231348,49.78,372.66,92.41,27.62
02:28.6,1684231349,49.78,372.66,92.41,27.62
02:28.6,1684231349,49.78,372.66,92.41,27.62
02:28.7,1684231349,49.78,372.66,92.41,27.62
02:28.8,1684231349,49.35,372.66,92.41,27.62
02:28.9,1684231349,49.35,372.72,92.41,27.62
02:29.0,1684231349,49.35,372.72,92.41,27.62
02:29.1,1684231349,49.35,372.72,92.41,27.62
02:29.2,1684231349,49.35,372.72,92.41,27.62
02:29.3,1684231349,49.35,372.72,92.41,27.62
02:29.4,1684231349,49.35,372.72,92.42,27.62
02:29.5,1684231350,49.35,372.72,92.42,27.62
02:29.6,1684231350,49.42,372.76,92.42,27.62
02:29.7,1684231350,49.42,372.76,92.42,27.62
02:29.8,1684231350,49.42,372.76,92.42,27.62
02:29.9,1684231350,49.42,372.76,92.42,27.62
02:30.0,1684231350,49.42,372.76,92.42,27.62
02:30.1,1684231350,49.42,372.76,92.42,27.62
02:30.2,1684231350,49.42,372.76,92.42,27.62
02:30.3,1684231350,49.01,372.76,92.42,27.62
02:30.4,1684231350,49.01,372.66,92.42,27.62
02:30.5,1684231351,49.01,372.66,92.42,27.62
02:30.6,1684231351,49.01,372.66,92.42,27.62
02:30.7,1684231351,49.01,372.66,92.42,27.62
02:30.8,1684231351,49.01,372.66,92.42,27.62
02:30.9,1684231351,49.01,372.66,92.43,27.62
02:31.0,1684231351,49.01,372.66,92.43,27.62
02:31.1,1684231351,48.57,372.74,92.43,27.62
02:31.2,1684231351,48.57,372.74,92.43,27.62
02:31.3,1684231351,48.57,372.74,92.43,27.62
02:31.4,1684231351,48.57,372.74,92.43,27.63
02:31.5,1684231352,48.57,372.74,92.43,27.63
02:31.6,1684231352,48.57,372.74,92.43,27.63
02:31.7,1684231352,48.57,372.74,92.43,27.63
02:31.8,1684231352,49.08,372.74,92.43,27.63
02:31.9,1684231352,49.08,372.7,92.43,27.63
02:32.0,1684231352,49.08,372.7,92.43,27.63
02:32.1,1684231352,49.08,372.7,92.43,27.63
02:32.2,1684231352,49.08,372.7,92.43,27.63
02:32.3,1684231352,49.08,372.7,92.43,27.63
02:32.4,1684231352,49.08,372.7,92.43,27.63
02:32.5,1684231353,49.08,372.7,92.43,27.63
02:32.6,1684231353,49.16,372.7,92.43,27.63
02:32.7,1684231353,49.16,372.7,92.43,27.63
02:32.8,1684231353,49.16,372.7,92.43,27.63
02:32.9,1684231353,49.16,372.7,92.43,27.63
02:33.0,1684231353,49.16,372.7,92.43,27.63
02:33.1,1684231353,49.16,372.7,92.44,27.63
02:33.2,1684231353,49.16,372.7,92.44,27.63
02:33.3,1684231353,49.34,372.7,92.44,27.63
02:33.4,1684231353,49.34,372.78,92.44,27.63
02:33.5,1684231353,49.34,372.78,92.44,27.63
02:33.6,1684231354,49.34,372.78,92.44,27.63
02:33.7,1684231354,49.34,372.78,92.44,27.63
02:33.8,1684231354,49.34,372.78,92.44,27.63
02:33.9,1684231354,49.34,372.78,92.44,27.63
02:34.0,1684231354,49.34,372.78,92.44,27.63
02:34.1,1684231354,49.37,372.78,92.44,27.63
02:34.2,1684231354,49.37,372.68,92.44,27.63
02:34.3,1684231354,49.37,372.68,92.44,27.63
02:34.4,1684231354,49.37,372.68,92.44,27.63
02:34.5,1684231354,49.37,372.68,92.44,27.63
02:34.6,1684231355,49.37,372.68,92.44,27.63
02:34.7,1684231355,49.37,372.68,92.45,27.63
02:34.8,1684231355,49.37,372.68,92.45,27.63
02:34.8,1684231355,49.38,372.68,92.45,27.63
02:34.9,1684231355,49.38,372.74,92.45,27.63
02:35.0,1684231355,49.38,372.74,92.45,27.63
02:35.1,1684231355,49.38,372.74,92.45,27.63
02:35.3,1684231355,49.38,372.74,92.45,27.63
02:35.4,1684231355,49.38,372.74,92.45,27.63
02:35.4,1684231355,49.38,372.74,92.45,27.63
02:35.6,1684231356,49.57,372.74,92.45,27.63
02:35.7,1684231356,49.57,372.68,92.45,27.63
02:35.8,1684231356,49.57,372.68,92.45,27.63
02:35.9,1684231356,49.57,372.68,92.45,27.63
02:36.0,1684231356,49.57,372.68,92.45,27.63
02:36.1,1684231356,49.57,372.68,92.45,27.63
02:36.2,1684231356,49.57,372.68,92.46,27.63
02:36.3,1684231356,49.57,372.68,92.46,27.63
02:36.4,1684231356,49.48,372.68,92.46,27.63
02:36.5,1684231356,49.48,372.68,92.46,27.63
02:36.6,1684231357,49.48,372.68,92.46,27.63
02:36.7,1684231357,49.48,372.68,92.46,27.63
02:36.8,1684231357,49.48,372.68,92.46,27.63
02:36.9,1684231357,49.48,372.68,92.46,27.63
02:37.0,1684231357,49.48,372.68,92.46,27.63
02:37.1,1684231357,49.57,372.68,92.46,27.63
02:37.2,1684231357,49.57,372.68,92.46,27.63
02:37.3,1684231357,49.57,372.68,92.46,27.63
02:37.3,1684231357,49.57,372.68,92.46,27.63
02:37.5,1684231357,49.57,372.68,92.46,27.63
02:37.6,1684231358,49.57,372.68,92.46,27.63
02:37.7,1684231358,49.57,372.68,92.47,27.63
02:37.7,1684231358,49.57,372.68,92.47,27.63
02:37.9,1684231358,49.66,372.68,92.47,27.63
02:37.9,1684231358,49.66,372.68,92.47,27.63
02:38.0,1684231358,49.66,372.68,92.47,27.63
02:38.2,1684231358,49.66,372.68,92.47,27.63
02:38.2,1684231358,49.42,372.68,92.47,27.63
02:38.3,1684231358,49.42,372.72,92.47,27.63
02:38.4,1684231358,49.42,372.72,92.47,27.63
02:38.5,1684231359,49.42,372.72,92.47,27.63
02:38.6,1684231359,49.42,372.72,92.47,27.63
02:38.7,1684231359,49.42,372.72,92.47,27.63
02:38.8,1684231359,49.42,372.72,92.47,27.63
02:38.9,1684231359,49.42,372.72,92.47,27.63
02:39.0,1684231359,49.54,372.72,92.47,27.63
02:39.1,1684231359,49.54,372.72,92.47,27.63
02:39.2,1684231359,49.54,372.72,92.47,27.63
02:39.3,1684231359,49.54,372.72,92.47,27.63
02:39.4,1684231359,49.54,372.72,92.47,27.63
02:39.5,1684231360,49.54,372.72,92.48,27.63
02:39.6,1684231360,49.54,372.72,92.48,27.63
02:39.7,1684231360,49.54,372.72,92.48,27.63
02:39.8,1684231360,49.53,372.72,92.48,27.63
02:39.9,1684231360,49.53,372.72,92.48,27.63
02:40.0,1684231360,49.53,372.72,92.48,27.63
02:40.1,1684231360,49.53,372.72,92.48,27.63
02:40.2,1684231360,49.53,372.72,92.48,27.63
02:40.3,1684231360,49.53,372.72,92.48,27.63
02:40.4,1684231360,49.53,372.72,92.48,27.63
02:40.5,1684231361,49.75,372.72,92.48,27.63
02:40.6,1684231361,49.75,372.8,92.48,27.63
02:40.7,1684231361,49.75,372.8,92.48,27.63
02:40.8,1684231361,49.75,372.8,92.48,27.63
02:40.9,1684231361,49.75,372.8,92.48,27.63
02:41.0,1684231361,49.75,372.8,92.48,27.63
02:41.1,1684231361,49.75,372.8,92.49,27.63
02:41.2,1684231361,49.75,372.8,92.49,27.63
02:41.3,1684231361,49.35,372.8,92.49,27.63
02:41.4,1684231361,49.35,372.72,92.49,27.63
02:41.5,1684231361,49.35,372.72,92.49,27.63
02:41.6,1684231362,49.35,372.72,92.49,27.64
02:41.7,1684231362,49.35,372.72,92.49,27.64
02:41.8,1684231362,49.35,372.72,92.49,27.64
02:41.9,1684231362,49.35,372.72,92.49,27.64
02:42.0,1684231362,49.83,372.72,92.49,27.64
02:42.1,1684231362,49.83,372.74,92.49,27.64
02:42.2,1684231362,49.83,372.74,92.49,27.64
02:42.3,1684231362,49.83,372.74,92.49,27.64
02:42.4,1684231362,49.83,372.74,92.49,27.64
02:42.5,1684231362,49.83,372.74,92.49,27.64
02:42.6,1684231363,49.83,372.74,92.49,27.64
02:42.7,1684231363,49.83,372.74,92.49,27.64
02:42.8,1684231363,50.06,372.74,92.49,27.64
02:42.9,1684231363,50.06,372.76,92.49,27.64
02:43.0,1684231363,50.06,372.76,92.49,27.64
02:43.1,1684231363,50.06,372.76,92.49,27.64
02:43.2,1684231363,50.06,372.76,92.49,27.64
02:43.3,1684231363,50.06,372.76,92.49,27.64
02:43.4,1684231363,50.06,372.76,92.5,27.64
02:43.5,1684231363,50.06,372.76,92.5,27.64
02:43.6,1684231364,49.81,372.76,92.5,27.64
02:43.6,1684231364,49.81,372.64,92.5,27.64
02:43.7,1684231364,49.81,372.64,92.5,27.64
02:43.9,1684231364,49.81,372.64,92.5,27.64
02:43.9,1684231364,49.81,372.64,92.5,27.64
02:44.0,1684231364,49.81,372.64,92.5,27.64
02:44.1,1684231364,49.81,372.64,92.5,27.64
02:44.2,1684231364,50,372.64,92.5,27.64
02:44.3,1684231364,50,372.74,92.5,27.64
02:44.4,1684231364,50,372.74,92.5,27.64
02:44.6,1684231365,50,372.74,92.5,27.64
02:44.6,1684231365,50,372.74,92.5,27.64
02:44.8,1684231365,50,372.74,92.5,27.64
02:44.8,1684231365,50,372.74,92.51,27.64
02:44.9,1684231365,50,372.74,92.51,27.64
02:45.0,1684231365,50.01,372.74,92.51,27.64
02:45.2,1684231365,50.01,372.76,92.51,27.64
02:45.2,1684231365,50.01,372.76,92.51,27.64
02:45.3,1684231365,50.01,372.76,92.51,27.64
02:45.5,1684231365,50.01,372.76,92.51,27.64
02:45.6,1684231366,50.01,372.76,92.51,27.64
02:45.7,1684231366,50.01,372.76,92.51,27.64
02:45.8,1684231366,50.23,372.76,92.51,27.64
02:45.9,1684231366,50.23,372.7,92.51,27.64
02:46.0,1684231366,50.23,372.7,92.51,27.64
02:46.0,1684231366,50.23,372.7,92.51,27.64
02:46.1,1684231366,50.23,372.7,92.51,27.64
02:46.2,1684231366,50.23,372.7,92.51,27.64
02:46.3,1684231366,50.23,372.7,92.52,27.64
02:46.5,1684231366,50.23,372.7,92.52,27.64
02:46.6,1684231367,49.93,372.82,92.52,27.64
02:46.6,1684231367,49.93,372.82,92.52,27.64
02:46.7,1684231367,49.93,372.82,92.52,27.64
02:46.8,1684231367,49.93,372.82,92.52,27.64
02:46.9,1684231367,49.93,372.82,92.52,27.64
02:47.1,1684231367,49.93,372.82,92.52,27.64
02:47.1,1684231367,49.93,372.82,92.52,27.64
02:47.2,1684231367,49.82,372.82,92.52,27.64
02:47.3,1684231367,49.82,372.78,92.52,27.64
02:47.4,1684231367,49.82,372.78,92.52,27.64
02:47.5,1684231368,49.82,372.78,92.52,27.64
02:47.6,1684231368,49.82,372.78,92.52,27.64
02:47.7,1684231368,49.82,372.78,92.52,27.64
02:47.8,1684231368,49.82,372.78,92.52,27.64
02:47.9,1684231368,49.82,372.78,92.52,27.64
02:48.0,1684231368,49.91,372.78,92.52,27.64
02:48.1,1684231368,49.91,372.7,92.52,27.64
02:48.2,1684231368,49.91,372.7,92.52,27.64
02:48.4,1684231368,49.91,372.7,92.52,27.64
02:48.4,1684231368,49.91,372.7,92.52,27.64
02:48.5,1684231369,49.91,372.7,92.53,27.64
02:48.6,1684231369,49.91,372.7,92.53,27.64
02:48.7,1684231369,49.73,372.7,92.53,27.64
02:48.8,1684231369,49.73,372.68,92.53,27.64
02:48.9,1684231369,49.73,372.68,92.53,27.64
02:49.0,1684231369,49.73,372.68,92.53,27.64
02:49.1,1684231369,49.73,372.68,92.53,27.64
02:49.2,1684231369,49.73,372.68,92.53,27.64
02:49.3,1684231369,49.73,372.68,92.53,27.64
02:49.4,1684231369,49.73,372.68,92.53,27.64
02:49.5,1684231370,49.9,372.68,92.53,27.64
02:49.6,1684231370,49.9,372.78,92.53,27.64
02:49.7,1684231370,49.9,372.78,92.53,27.64
02:49.8,1684231370,49.9,372.78,92.53,27.64
02:49.9,1684231370,49.9,372.78,92.53,27.64
02:50.0,1684231370,49.9,372.78,92.53,27.64
02:50.1,1684231370,49.9,372.78,92.54,27.64
02:50.2,1684231370,49.9,372.78,92.54,27.64
02:50.3,1684231370,49.65,372.76,92.54,27.64
02:50.4,1684231370,49.65,372.76,92.54,27.64
02:50.5,1684231370,49.65,372.76,92.54,27.64
02:50.6,1684231371,49.65,372.76,92.54,27.64
02:50.7,1684231371,49.65,372.76,92.54,27.64
02:50.8,1684231371,49.65,372.76,92.54,27.64
02:50.9,1684231371,49.65,372.76,92.54,27.64
02:51.0,1684231371,50.27,372.76,92.54,27.64
02:51.1,1684231371,50.27,372.72,92.54,27.64
02:51.2,1684231371,50.27,372.72,92.54,27.64
02:51.3,1684231371,50.27,372.72,92.54,27.64
02:51.4,1684231371,50.27,372.72,92.54,27.64
02:51.5,1684231371,50.27,372.72,92.54,27.64
02:51.6,1684231372,50.27,372.72,92.55,27.64
02:51.7,1684231372,50.27,372.72,92.55,27.64
02:51.8,1684231372,49.47,372.72,92.55,27.64
02:51.9,1684231372,49.47,372.74,92.55,27.64
02:52.0,1684231372,49.47,372.74,92.55,27.64
02:52.1,1684231372,49.47,372.74,92.55,27.65
02:52.2,1684231372,49.47,372.74,92.55,27.65
02:52.3,1684231372,49.47,372.74,92.55,27.65
02:52.4,1684231372,49.47,372.74,92.55,27.65
02:52.5,1684231373,50.08,372.74,92.55,27.65
02:52.6,1684231373,50.08,372.74,92.55,27.65
02:52.7,1684231373,50.08,372.74,92.55,27.65
02:52.8,1684231373,50.08,372.74,92.55,27.65
02:52.9,1684231373,50.08,372.74,92.55,27.65
02:53.0,1684231373,50.08,372.74,92.55,27.65
02:53.1,1684231373,50.08,372.74,92.56,27.65
02:53.2,1684231373,49.9,372.74,92.56,27.65
02:53.3,1684231373,49.9,372.82,92.56,27.65
02:53.4,1684231373,49.9,372.82,92.56,27.65
02:53.5,1684231374,49.9,372.82,92.56,27.65
02:53.6,1684231374,49.9,372.82,92.56,27.65
02:53.7,1684231374,49.9,372.82,92.56,27.65
02:53.8,1684231374,49.9,372.82,92.56,27.65
02:53.9,1684231374,49.9,372.82,92.56,27.65
02:54.0,1684231374,49.82,372.82,92.56,27.65
02:54.1,1684231374,49.82,372.76,92.56,27.65
02:54.2,1684231374,49.82,372.76,92.56,27.65
02:54.3,1684231374,49.82,372.76,92.56,27.65
02:54.4,1684231374,49.82,372.76,92.56,27.65
02:54.5,1684231374,49.82,372.76,92.56,27.65
02:54.6,1684231375,49.82,372.76,92.56,27.65
02:54.7,1684231375,49.82,372.76,92.56,27.65
02:54.8,1684231375,49.48,372.76,92.56,27.65
02:54.9,1684231375,49.48,372.8,92.56,27.65
02:55.0,1684231375,49.48,372.8,92.56,27.65
02:55.1,1684231375,49.48,372.8,92.56,27.65
02:55.1,1684231375,49.48,372.8,92.56,27.65
02:55.2,1684231375,49.48,372.8,92.56,27.65
02:55.3,1684231375,49.48,372.8,92.57,27.65
02:55.4,1684231375,49.48,372.8,92.57,27.65
02:55.5,1684231376,49.3,372.8,92.57,27.65
02:55.6,1684231376,49.3,372.82,92.57,27.65
02:55.7,1684231376,49.3,372.82,92.57,27.65
02:55.9,1684231376,49.3,372.82,92.57,27.65
02:56.0,1684231376,49.3,372.82,92.57,27.65
02:56.1,1684231376,49.3,372.82,92.57,27.65
02:56.2,1684231376,49.3,372.82,92.57,27.65
02:56.3,1684231376,49.16,372.82,92.57,27.65
02:56.3,1684231376,49.16,372.78,92.57,27.65
02:56.4,1684231376,49.16,372.78,92.57,27.65
02:56.5,1684231377,49.16,372.78,92.57,27.65
02:56.7,1684231377,49.16,372.78,92.57,27.65
02:56.7,1684231377,49.16,372.78,92.57,27.65
02:56.8,1684231377,49.16,372.78,92.58,27.65
02:56.9,1684231377,49.16,372.78,92.58,27.65
02:57.0,1684231377,49.22,372.78,92.58,27.65
02:57.1,1684231377,49.22,372.8,92.58,27.65
02:57.2,1684231377,49.22,372.8,92.58,27.65
02:57.4,1684231377,49.22,372.8,92.58,27.65
02:57.5,1684231377,49.22,372.8,92.58,27.65
02:57.5,1684231378,49.22,372.8,92.58,27.65
02:57.6,1684231378,49.22,372.8,92.58,27.65
02:57.7,1684231378,49.31,372.8,92.58,27.65
02:57.8,1684231378,49.31,372.76,92.58,27.65
02:57.9,1684231378,49.31,372.76,92.58,27.65
02:58.0,1684231378,49.31,372.76,92.58,27.65
02:58.1,1684231378,49.31,372.76,92.58,27.65
02:58.2,1684231378,49.31,372.76,92.58,27.65
02:58.3,1684231378,49.31,372.76,92.59,27.65
02:58.4,1684231378,49.31,372.76,92.59,27.65
02:58.5,1684231379,49.07,372.76,92.59,27.65
02:58.6,1684231379,49.07,372.78,92.59,27.65
02:58.7,1684231379,49.07,372.78,92.59,27.65
02:58.8,1684231379,49.07,372.78,92.59,27.65
02:58.9,1684231379,49.07,372.78,92.59,27.65
02:59.0,1684231379,49.07,372.78,92.59,27.65
02:59.1,1684231379,49.07,372.78,92.59,27.65
02:59.2,1684231379,49.07,372.78,92.59,27.65
02:59.3,1684231379,49.73,372.76,92.59,27.65
02:59.4,1684231379,49.73,372.76,92.59,27.65
02:59.5,1684231380,49.73,372.76,92.59,27.65
02:59.6,1684231380,49.73,372.76,92.59,27.65
02:59.7,1684231380,49.73,372.76,92.59,27.65
02:59.8,1684231380,49.73,372.76,92.6,27.65
02:59.9,1684231380,49.73,372.76,92.6,27.65
03:00.0,1684231380,49.35,372.76,92.6,27.65
03:00.1,1684231380,49.35,372.72,92.6,27.65
03:00.2,1684231380,49.35,372.72,92.6,27.65
03:00.3,1684231380,49.35,372.72,92.6,27.65
03:00.4,1684231380,49.35,372.72,92.6,27.65
03:00.5,1684231380,49.35,372.72,92.6,27.65
03:00.6,1684231381,49.35,372.72,92.6,27.65
03:00.7,1684231381,49.35,372.72,92.6,27.65
03:00.8,1684231381,49.72,372.72,92.6,27.65
03:00.9,1684231381,49.72,372.8,92.6,27.65
03:01.0,1684231381,49.72,372.8,92.6,27.65
03:01.1,1684231381,49.72,372.8,92.6,27.65
03:01.2,1684231381,49.72,372.8,92.6,27.65
03:01.3,1684231381,49.72,372.8,92.6,27.65
03:01.4,1684231381,49.72,372.8,92.6,27.65
03:01.5,1684231381,49.44,372.8,92.6,27.65
03:01.6,1684231382,49.44,372.74,92.6,27.65
03:01.7,1684231382,49.44,372.74,92.6,27.65
03:01.8,1684231382,49.44,372.74,92.6,27.66
03:01.9,1684231382,49.44,372.74,92.6,27.66
03:02.0,1684231382,49.44,372.74,92.6,27.66
03:02.1,1684231382,49.44,372.74,92.61,27.66
03:02.2,1684231382,49.44,372.74,92.61,27.66
03:02.3,1684231382,49.23,372.74,92.61,27.66
03:02.4,1684231382,49.23,372.72,92.61,27.66
03:02.5,1684231382,49.23,372.72,92.61,27.66
03:02.6,1684231383,49.23,372.72,92.61,27.66
03:02.7,1684231383,49.23,372.72,92.61,27.66
03:02.8,1684231383,49.23,372.72,92.61,27.66
03:02.8,1684231383,49.23,372.72,92.61,27.66
03:03.0,1684231383,49.23,372.72,92.61,27.66
03:03.1,1684231383,49.72,372.72,92.61,27.66
03:03.2,1684231383,49.72,372.78,92.61,27.66
03:03.3,1684231383,49.72,372.78,92.61,27.66
03:03.4,1684231383,49.72,372.78,92.61,27.66
03:03.5,1684231383,49.72,372.78,92.61,27.66
03:03.6,1684231384,49.72,372.78,92.62,27.66
03:03.7,1684231384,49.72,372.78,92.62,27.66
03:03.8,1684231384,49.11,372.78,92.62,27.66
03:03.9,1684231384,49.11,372.78,92.62,27.66
03:04.0,1684231384,49.11,372.78,92.62,27.66
03:04.1,1684231384,49.11,372.78,92.62,27.66
03:04.2,1684231384,49.11,372.78,92.62,27.66
03:04.2,1684231384,49.11,372.78,92.62,27.66
03:04.4,1684231384,49.11,372.78,92.62,27.66
03:04.4,1684231384,49.11,372.78,92.62,27.66
03:04.5,1684231385,49.36,372.78,92.62,27.66
03:04.7,1684231385,49.36,372.74,92.62,27.66
03:04.7,1684231385,49.36,372.74,92.62,27.66
03:04.8,1684231385,49.36,372.74,92.62,27.66
03:05.0,1684231385,49.36,372.74,92.62,27.66
03:05.1,1684231385,49.36,372.74,92.63,27.66
03:05.1,1684231385,49.36,372.74,92.63,27.66
03:05.2,1684231385,49.31,372.74,92.63,27.66
03:05.3,1684231385,49.31,372.82,92.63,27.66
03:05.4,1684231385,49.31,372.82,92.63,27.66
03:05.5,1684231386,49.31,372.82,92.63,27.66
03:05.6,1684231386,49.31,372.82,92.63,27.66
03:05.7,1684231386,49.31,372.82,92.63,27.66
03:05.8,1684231386,49.31,372.82,92.63,27.66
03:05.9,1684231386,49.31,372.82,92.63,27.66
03:06.0,1684231386,48.76,372.82,92.63,27.66
03:06.1,1684231386,48.76,372.8,92.63,27.66
03:06.2,1684231386,48.76,372.8,92.63,27.66
03:06.3,1684231386,48.76,372.8,92.63,27.66
03:06.4,1684231386,48.76,372.8,92.63,27.66
03:06.5,1684231387,48.76,372.8,92.63,27.66
03:06.6,1684231387,48.76,372.8,92.63,27.66
03:06.7,1684231387,48.87,372.8,92.63,27.66
03:06.8,1684231387,48.87,372.78,92.63,27.66
03:06.9,1684231387,48.87,372.78,92.63,27.66
03:07.0,1684231387,48.87,372.78,92.63,27.66
03:07.1,1684231387,48.87,372.78,92.63,27.66
03:07.2,1684231387,48.87,372.78,92.63,27.66
03:07.3,1684231387,48.87,372.78,92.64,27.66
03:07.4,1684231387,48.87,372.78,92.64,27.66
03:07.5,1684231388,48.72,372.78,92.64,27.66
03:07.6,1684231388,48.72,372.82,92.64,27.66
03:07.7,1684231388,48.72,372.82,92.64,27.66
03:07.8,1684231388,48.72,372.82,92.64,27.66
03:07.9,1684231388,48.72,372.82,92.64,27.66
03:08.0,1684231388,48.72,372.82,92.64,27.66
03:08.1,1684231388,48.72,372.82,92.64,27.66
03:08.2,1684231388,48.72,372.82,92.64,27.66
03:08.3,1684231388,49.04,372.86,92.64,27.66
03:08.4,1684231388,49.04,372.86,92.64,27.66
03:08.5,1684231389,49.04,372.86,92.64,27.66
